Date,S&P Market,S&P Communication Services,S&P Technology,S&P Industrial,S&P Materials,S&P Consumer Discretionary,S&P Financial,S&P Health Care,S&P Consumer Staples,S&P Utilities,S&P Real Estate,S&P Energy
2012-01-25,1326.06005859375,126.98999786376953,440.92999267578125,314.7200012207031,235.22999572753906,328.4700012207031,191.33999633789062,416.1000061035156,335.29998779296875,178.24000549316406,137.50999450683594,544.780029296875
2012-01-26,1318.4300537109375,124.9000015258789,438.1700134277344,315.3800048828125,235.30999755859375,327.239990234375,189.52000427246094,414.3399963378906,333.7099914550781,178.10000610351562,138.22000122070312,538.4199829101562
2012-01-27,1316.3299560546875,123.73999786376953,438.1000061035156,314.8800048828125,235.07000732421875,327.4700012207031,190.30999755859375,414.1400146484375,331.45001220703125,176.38999938964844,138.60000610351562,535.3400268554688
2012-01-30,1313.010009765625,124.37999725341797,440.19000244140625,313.7900085449219,235.00999450683594,327.1199951171875,188.39999389648438,413.9700012207031,330.2099914550781,175.6300048828125,137.0,531.2899780273438
2012-01-31,1312.4100341796875,124.70999908447266,441.04998779296875,312.9100036621094,235.1199951171875,326.6499938964844,189.41000366210938,414.1000061035156,329.8399963378906,176.27999877929688,138.08999633789062,528.530029296875
2012-02-01,1324.0899658203125,126.0,445.1099853515625,315.9700012207031,238.85000610351562,328.1499938964844,192.30999755859375,417.80999755859375,333.2900085449219,177.14999389648438,138.44000244140625,532.8599853515625
2012-02-02,1325.5400390625,125.70999908447266,446.29998779296875,315.9200134277344,236.4499969482422,327.3599853515625,193.22999572753906,415.8699951171875,333.25,176.3699951171875,139.00999450683594,533.510009765625
2012-02-03,1344.9000244140625,126.66000366210938,452.4700012207031,321.1300048828125,239.6999969482422,333.8900146484375,198.36000061035156,418.3599853515625,334.510009765625,176.7899932861328,141.02999877929688,543.2899780273438
2012-02-06,1344.3299560546875,127.08000183105469,452.57000732421875,320.3500061035156,238.55999755859375,333.4200134277344,197.41000366210938,416.6400146484375,334.5199890136719,176.1300048828125,140.30999755859375,549.3400268554688
2012-02-07,1347.050048828125,127.08999633789062,453.9700012207031,320.29998779296875,237.88999938964844,334.7799987792969,197.22999572753906,417.8399963378906,334.69000244140625,177.33999633789062,140.22000122070312,552.030029296875
2012-02-08,1349.9599609375,127.06999969482422,456.94000244140625,321.0799865722656,238.36000061035156,335.5799865722656,198.75,417.32000732421875,334.67999267578125,177.2899932861328,140.44000244140625,549.010009765625
